AnalogData/AI0/Raw,0,0
AnalogData/AI1/Raw,0,0
AnalogData/AI2/Raw,0,0
AnalogData/AI3/Raw,0,0
AnalogData/AI0/Calibrated,0,0
AnalogData/AI1/Calibrated,0,0
AnalogData/AI2/Calibrated,0,0
AnalogData/AI3/Calibrated,0,0
