Timestamp,Pressure 1,Pressure 2,Pressure 3,Pressure 4
30/06/2022 12:37:30,4943.6,6997.7,0.0,0.0
30/06/2022 12:37:31,4943.6,6997.7,0.0,0.0
30/06/2022 12:37:32,4943.6,4898.4,0.0,0.0
30/06/2022 12:37:33,6749.4,4785.6,0.0,0.0
30/06/2022 12:37:34,7065.5,4785.6,0.0,0.0
30/06/2022 12:37:35,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:36,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:37,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:38,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:39,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:40,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:41,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:42,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:43,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:44,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:45,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:46,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:47,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:48,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:49,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:50,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:51,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:52,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:53,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:54,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:55,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:56,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:57,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:58,10000.0,4785.6,0.0,0.0
30/06/2022 12:37:59,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:00,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:01,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:02,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:03,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:04,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:05,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:06,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:07,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:08,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:09,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:10,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:11,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:12,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:13,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:14,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:15,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:16,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:17,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:18,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:19,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:20,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:21,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:22,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:23,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:24,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:25,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:26,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:27,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:28,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:29,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:30,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:31,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:32,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:33,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:34,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:35,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:36,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:37,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:38,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:39,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:40,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:41,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:42,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:43,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:44,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:45,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:46,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:47,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:48,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:49,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:50,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:51,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:52,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:53,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:54,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:55,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:56,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:57,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:58,10000.0,4785.6,0.0,0.0
30/06/2022 12:38:59,10000.0,4785.6,0.0,0.0
30/06/2022 12:39:00,10000.0,4785.6,0.0,0.0
30/06/2022 12:39:01,10000.0,4785.6,0.0,0.0
30/06/2022 12:39:02,10000.0,4785.6,0.0,0.0
