Timestamp,Pressure 1,Pressure 2,Pressure 3,Pressure 4
30/06/2022 12:04:31,10316.0,0.0,0.0,0.0
30/06/2022 12:04:32,10316.0,0.0,0.0,0.0
30/06/2022 12:04:33,10316.0,0.0,0.0,0.0
30/06/2022 12:04:34,10316.0,0.0,0.0,0.0
30/06/2022 12:04:35,10316.0,0.0,0.0,0.0
30/06/2022 12:04:36,10316.0,0.0,0.0,0.0
30/06/2022 12:04:37,9774.3,0.0,0.0,0.0
30/06/2022 12:04:38,9458.2,0.0,0.0,0.0
30/06/2022 12:04:39,9458.2,0.0,0.0,0.0
30/06/2022 12:04:40,10632.1,0.0,0.0,0.0
30/06/2022 12:04:41,10361.2,0.0,0.0,0.0
30/06/2022 12:04:42,10361.2,0.0,0.0,0.0
30/06/2022 12:04:43,9819.4,0.0,0.0,0.0
30/06/2022 12:04:44,9864.6,0.0,0.0,0.0
30/06/2022 12:04:45,9887.1,0.0,0.0,0.0
30/06/2022 12:04:46,9887.1,0.0,0.0,0.0
30/06/2022 12:04:47,3250.6,0.0,0.0,0.0
30/06/2022 12:04:48,6456.0,0.0,0.0,0.0
30/06/2022 12:04:49,7381.5,0.0,0.0,0.0
30/06/2022 12:04:50,8081.3,0.0,0.0,0.0
30/06/2022 12:04:51,8329.6,0.0,0.0,0.0
30/06/2022 12:04:52,9932.3,0.0,0.0,0.0
30/06/2022 12:04:53,10135.4,0.0,0.0,0.0
30/06/2022 12:04:54,10135.4,0.0,0.0,0.0
30/06/2022 12:04:55,10135.4,0.0,0.0,0.0
30/06/2022 12:04:56,10135.4,0.0,0.0,0.0
30/06/2022 12:04:57,10135.4,0.0,0.0,0.0
30/06/2022 12:04:58,10135.4,0.0,0.0,0.0
30/06/2022 12:04:59,10135.4,0.0,0.0,0.0
30/06/2022 12:05:00,10135.4,0.0,0.0,0.0
30/06/2022 12:05:01,10135.4,0.0,0.0,0.0
30/06/2022 12:05:02,10135.4,0.0,0.0,0.0
30/06/2022 12:05:03,10135.4,0.0,0.0,0.0
30/06/2022 12:05:04,10135.4,0.0,0.0,0.0
30/06/2022 12:05:05,10135.4,0.0,0.0,0.0
30/06/2022 12:05:06,10135.4,0.0,0.0,0.0
30/06/2022 12:05:07,10135.4,0.0,0.0,0.0
30/06/2022 12:05:08,10135.4,0.0,0.0,0.0
30/06/2022 12:05:09,10135.4,0.0,0.0,0.0
30/06/2022 12:05:10,10135.4,0.0,0.0,0.0
30/06/2022 12:05:11,10135.4,0.0,0.0,0.0
30/06/2022 12:05:12,10135.4,0.0,0.0,0.0
30/06/2022 12:05:13,10135.4,0.0,0.0,0.0
30/06/2022 12:05:14,10135.4,0.0,0.0,0.0
30/06/2022 12:05:15,10135.4,0.0,0.0,0.0
30/06/2022 12:05:16,10135.4,0.0,0.0,0.0
30/06/2022 12:05:17,10135.4,0.0,0.0,0.0
30/06/2022 12:05:18,10135.4,0.0,0.0,0.0
30/06/2022 12:05:19,10135.4,0.0,0.0,0.0
30/06/2022 12:05:20,10135.4,0.0,0.0,0.0
30/06/2022 12:05:21,10135.4,0.0,0.0,0.0
30/06/2022 12:05:22,10135.4,0.0,0.0,0.0
30/06/2022 12:05:23,10135.4,0.0,0.0,0.0
30/06/2022 12:05:24,10135.4,0.0,0.0,0.0
30/06/2022 12:05:25,10135.4,0.0,0.0,0.0
30/06/2022 12:05:26,10135.4,0.0,0.0,0.0
30/06/2022 12:05:27,10135.4,0.0,0.0,0.0
30/06/2022 12:05:28,10135.4,0.0,0.0,0.0
30/06/2022 12:05:29,10135.4,0.0,0.0,0.0
30/06/2022 12:05:30,10135.4,0.0,0.0,0.0
30/06/2022 12:05:31,10135.4,0.0,0.0,0.0
30/06/2022 12:05:32,10135.4,0.0,0.0,0.0
30/06/2022 12:05:33,10135.4,0.0,0.0,0.0
30/06/2022 12:05:34,10135.4,0.0,0.0,0.0
30/06/2022 12:05:35,10135.4,0.0,0.0,0.0
30/06/2022 12:05:36,10135.4,0.0,0.0,0.0
30/06/2022 12:05:37,10135.4,0.0,0.0,0.0
30/06/2022 12:05:38,10135.4,0.0,0.0,0.0
30/06/2022 12:05:39,10135.4,0.0,0.0,0.0
30/06/2022 12:05:40,10135.4,0.0,0.0,0.0
30/06/2022 12:05:41,10135.4,0.0,0.0,0.0
30/06/2022 12:05:42,10135.4,0.0,0.0,0.0
30/06/2022 12:05:43,10135.4,0.0,0.0,0.0
30/06/2022 12:05:44,10135.4,0.0,0.0,0.0
30/06/2022 12:05:45,10135.4,0.0,0.0,0.0
30/06/2022 12:05:46,10135.4,0.0,0.0,0.0
30/06/2022 12:05:47,10135.4,0.0,0.0,0.0
30/06/2022 12:05:48,10135.4,0.0,0.0,0.0
30/06/2022 12:05:49,10135.4,0.0,0.0,0.0
30/06/2022 12:05:50,10135.4,0.0,0.0,0.0
30/06/2022 12:05:51,10135.4,0.0,0.0,0.0
30/06/2022 12:05:52,10135.4,0.0,0.0,0.0
30/06/2022 12:05:53,10135.4,0.0,0.0,0.0
30/06/2022 12:05:54,10135.4,0.0,0.0,0.0
30/06/2022 12:05:55,10135.4,0.0,0.0,0.0
30/06/2022 12:05:56,10135.4,0.0,0.0,0.0
30/06/2022 12:05:57,10135.4,0.0,0.0,0.0
30/06/2022 12:05:58,10135.4,0.0,0.0,0.0
30/06/2022 12:05:59,10135.4,0.0,0.0,0.0
30/06/2022 12:06:00,10135.4,0.0,0.0,0.0
30/06/2022 12:06:01,10135.4,0.0,0.0,0.0
30/06/2022 12:06:02,10135.4,0.0,0.0,0.0
30/06/2022 12:06:03,10135.4,0.0,0.0,0.0
30/06/2022 12:06:04,10135.4,0.0,0.0,0.0
30/06/2022 12:06:05,10135.4,0.0,0.0,0.0
30/06/2022 12:06:06,10135.4,0.0,0.0,0.0
30/06/2022 12:06:07,10135.4,0.0,0.0,0.0
30/06/2022 12:06:08,10135.4,0.0,0.0,0.0
30/06/2022 12:06:09,10135.4,0.0,0.0,0.0
30/06/2022 12:06:10,10135.4,0.0,0.0,0.0
30/06/2022 12:06:11,10135.4,0.0,0.0,0.0
30/06/2022 12:06:12,10135.4,0.0,0.0,0.0
30/06/2022 12:06:13,10135.4,0.0,0.0,0.0
30/06/2022 12:06:14,10135.4,0.0,0.0,0.0
30/06/2022 12:06:15,10135.4,0.0,0.0,0.0
30/06/2022 12:06:16,10135.4,0.0,0.0,0.0
30/06/2022 12:06:17,10135.4,0.0,0.0,0.0
30/06/2022 12:06:18,10135.4,0.0,0.0,0.0
30/06/2022 12:06:19,10135.4,0.0,0.0,0.0
30/06/2022 12:06:20,10135.4,0.0,0.0,0.0
30/06/2022 12:06:21,10135.4,0.0,0.0,0.0
30/06/2022 12:06:22,10135.4,0.0,0.0,0.0
30/06/2022 12:06:23,10135.4,0.0,0.0,0.0
30/06/2022 12:06:24,10135.4,0.0,0.0,0.0
30/06/2022 12:06:25,10135.4,0.0,0.0,0.0
30/06/2022 12:06:26,10135.4,0.0,0.0,0.0
30/06/2022 12:06:27,10135.4,0.0,0.0,0.0
30/06/2022 12:06:28,10135.4,0.0,0.0,0.0
30/06/2022 12:06:29,10135.4,0.0,0.0,0.0
30/06/2022 12:06:30,10135.4,0.0,0.0,0.0
30/06/2022 12:06:31,10135.4,0.0,0.0,0.0
30/06/2022 12:06:32,10135.4,0.0,0.0,0.0
30/06/2022 12:06:33,10135.4,0.0,0.0,0.0
30/06/2022 12:06:34,10135.4,0.0,0.0,0.0
30/06/2022 12:06:35,10135.4,0.0,0.0,0.0
30/06/2022 12:06:36,10135.4,0.0,0.0,0.0
30/06/2022 12:06:37,10135.4,0.0,0.0,0.0
30/06/2022 12:06:38,10135.4,0.0,0.0,0.0
30/06/2022 12:06:39,10135.4,0.0,0.0,0.0
30/06/2022 12:06:40,10135.4,0.0,0.0,0.0
30/06/2022 12:06:41,10135.4,0.0,0.0,0.0
30/06/2022 12:06:42,10135.4,0.0,0.0,0.0
30/06/2022 12:06:43,10135.4,0.0,0.0,0.0
30/06/2022 12:06:44,10135.4,0.0,0.0,0.0
30/06/2022 12:06:45,10135.4,0.0,0.0,0.0
30/06/2022 12:06:46,10135.4,0.0,0.0,0.0
30/06/2022 12:06:47,10135.4,0.0,0.0,0.0
30/06/2022 12:06:48,10135.4,0.0,0.0,0.0
30/06/2022 12:06:49,10135.4,0.0,0.0,0.0
30/06/2022 12:06:50,10135.4,0.0,0.0,0.0
30/06/2022 12:06:51,10135.4,0.0,0.0,0.0
30/06/2022 12:06:52,10135.4,0.0,0.0,0.0
